Repository,Repo URL,Commit SHA,Commit Date (UTC),Commit URL,File Path,Line,File URL at Commit,Signal,Category,Code Snippet,Short Description
aws-samples/amazon-codeguru-java-detectors,https://github.com/aws-samples/amazon-codeguru-java-detectors,ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5,2022-01-20T23:57:26Z,https://github.com/aws-samples/amazon-codeguru-java-detectors/commit/ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5,src/java/detectors/amazon_sqs_name_url/AmazonSqsNameUrlCompliant.java,10,https://github.com/aws-samples/amazon-codeguru-java-detectors/blob/ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5/src/java/detectors/amazon_sqs_name_url/AmazonSqsNameUrlCompliant.java#L10,Callable,Threads,"8: import com.amazonaws.services.sqs.model.Message;
   9: import stubs.sqsMetricsClient;
>> 10: import java.util.concurrent.Callable;
   11: 
   12: // {fact rule=amazon-sqs-name-url@v1.0 defects=0}",Spawns or manages explicit threads.
aws-samples/amazon-codeguru-java-detectors,https://github.com/aws-samples/amazon-codeguru-java-detectors,ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5,2022-01-20T23:57:26Z,https://github.com/aws-samples/amazon-codeguru-java-detectors/commit/ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5,src/java/detectors/amazon_sqs_name_url/AmazonSqsNameUrlNoncompliant.java,11,https://github.com/aws-samples/amazon-codeguru-java-detectors/blob/ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5/src/java/detectors/amazon_sqs_name_url/AmazonSqsNameUrlNoncompliant.java#L11,Callable,Threads,"9: import stubs.sqsMetricsClient;
   10: 
>> 11: import java.util.concurrent.Callable;
   12: 
   13: // {fact rule=amazon-sqs-name-url@v1.0 defects=1}",Spawns or manages explicit threads.
aws-samples/amazon-codeguru-java-detectors,https://github.com/aws-samples/amazon-codeguru-java-detectors,ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5,2022-01-20T23:57:26Z,https://github.com/aws-samples/amazon-codeguru-java-detectors/commit/ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5,src/java/detectors/thread_safety_violation/ThreadSafetyViolationCompliant.java,22,https://github.com/aws-samples/amazon-codeguru-java-detectors/blob/ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5/src/java/detectors/thread_safety_violation/ThreadSafetyViolationCompliant.java#L22,ReentrantLock,Locks,"20:         parameter = number;
   21:     }
>> 22: }
   23: 
   24: @ThreadSafe",Uses explicit locking/read-write/stamped locks.
aws-samples/amazon-codeguru-java-detectors,https://github.com/aws-samples/amazon-codeguru-java-detectors,ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5,2022-01-20T23:57:26Z,https://github.com/aws-samples/amazon-codeguru-java-detectors/commit/ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5,src/java/detectors/thread_safety_violation/ThreadSafetyViolationNoncompliant.java,23,https://github.com/aws-samples/amazon-codeguru-java-detectors/blob/ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5/src/java/detectors/thread_safety_violation/ThreadSafetyViolationNoncompliant.java#L23,ReentrantLock,Locks,"21:         parameter = number;
   22:     }
>> 23: }
   24: 
   25: @ThreadSafe",Uses explicit locking/read-write/stamped locks.
aws-samples/amazon-codeguru-java-detectors,https://github.com/aws-samples/amazon-codeguru-java-detectors,ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5,2022-01-20T23:57:26Z,https://github.com/aws-samples/amazon-codeguru-java-detectors/commit/ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5,src/java/detectors/ui_thread_starvation/UiThreadStarvation.java,8,https://github.com/aws-samples/amazon-codeguru-java-detectors/blob/ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5/src/java/detectors/ui_thread_starvation/UiThreadStarvation.java#L8,CountDownLatch,Synchronizers,"6: package detectors.ui_thread_starvation;
   7: 
>> 8: import android.support.annotation.UiThread;
   9: import java.util.concurrent.CountDownLatch;
   10:",Coordinates threads with latches/barriers/semaphores.
aws-samples/amazon-codeguru-java-detectors,https://github.com/aws-samples/amazon-codeguru-java-detectors,16f58e6f899d702d643cbdd182a1389b0aeb2d6d,2023-01-05T17:48:04Z,https://github.com/aws-samples/amazon-codeguru-java-detectors/commit/16f58e6f899d702d643cbdd182a1389b0aeb2d6d,src/java/detectors/missing_timeout_check_on_latch_await/MissingTimeoutCheckOnLatchAwait.java,8,https://github.com/aws-samples/amazon-codeguru-java-detectors/blob/16f58e6f899d702d643cbdd182a1389b0aeb2d6d/src/java/detectors/missing_timeout_check_on_latch_await/MissingTimeoutCheckOnLatchAwait.java#L8,CountDownLatch,Synchronizers,"6: import java.util.concurrent.TimeoutException;
   7: 
>> 8: class MissingTimeoutCheckOnLatchAwait {
   9: 
   10:     private volatile Object result = null;",Coordinates threads with latches/barriers/semaphores.
aws-samples/amazon-codeguru-java-detectors,https://github.com/aws-samples/amazon-codeguru-java-detectors,ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5,2022-01-20T23:57:26Z,https://github.com/aws-samples/amazon-codeguru-java-detectors/commit/ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5,src/java/detectors/concurrency_over_synchronization/ConcurrencyOverSynchronization.java,7,https://github.com/aws-samples/amazon-codeguru-java-detectors/blob/ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5/src/java/detectors/concurrency_over_synchronization/ConcurrencyOverSynchronization.java#L7,ConcurrentHashMap,Concurrent Collections,"5: 
   6: package detectors.concurrency_over_synchronization;
>> 7: 
   8: import java.util.concurrent.ConcurrentHashMap;
   9:",Relies on thread-safe collections/queues.
aws-samples/amazon-codeguru-java-detectors,https://github.com/aws-samples/amazon-codeguru-java-detectors,ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5,2022-01-20T23:57:26Z,https://github.com/aws-samples/amazon-codeguru-java-detectors/commit/ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5,src/java/detectors/concurrency_atomicity_violation/ConcurrencyAtomicityViolationCompliant.java,8,https://github.com/aws-samples/amazon-codeguru-java-detectors/blob/ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5/src/java/detectors/concurrency_atomicity_violation/ConcurrencyAtomicityViolationCompliant.java#L8,ConcurrentHashMap,Concurrent Collections,"6: package detectors.concurrency_atomicity_violation;
   7: 
>> 8: import java.util.concurrent.ConcurrentHashMap;
   9: 
   10: // {fact rule=concurrency-atomicity-violation@v1.0 defects=0}",Relies on thread-safe collections/queues.
aws-samples/amazon-codeguru-java-detectors,https://github.com/aws-samples/amazon-codeguru-java-detectors,ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5,2022-01-20T23:57:26Z,https://github.com/aws-samples/amazon-codeguru-java-detectors/commit/ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5,src/java/detectors/concurrency_atomicity_violation/ConcurrencyAtomicityViolationNoncompliant.java,8,https://github.com/aws-samples/amazon-codeguru-java-detectors/blob/ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5/src/java/detectors/concurrency_atomicity_violation/ConcurrencyAtomicityViolationNoncompliant.java#L8,ConcurrentHashMap,Concurrent Collections,"6: package detectors.concurrency_atomicity_violation;
   7: 
>> 8: import java.util.concurrent.ConcurrentHashMap;
   9: 
   10: // {fact rule=concurrency-atomicity-violation@v1.0 defects=1}",Relies on thread-safe collections/queues.
aws-samples/amazon-codeguru-java-detectors,https://github.com/aws-samples/amazon-codeguru-java-detectors,ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5,2022-01-20T23:57:26Z,https://github.com/aws-samples/amazon-codeguru-java-detectors/commit/ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5,src/java/detectors/improper_locking/ImproperLockingCompliant.java,6,https://github.com/aws-samples/amazon-codeguru-java-detectors/blob/ab9fd0b13eeb5a36643aeb37337cbce4dae24bf5/src/java/detectors/improper_locking/ImproperLockingCompliant.java#L6,synchronized (,Language Primitives,"4:  */
   5: 
>> 6: package detectors.improper_locking;
   7: 
   8: // {fact rule=improper-locking@v1.0 defects=0}",Uses synchronized/volatile for concurrency control.
cohere-ai/cohere-java,https://github.com/cohere-ai/cohere-java,b7fc17299661628498f0c39d9921b69adcfa91ac,2025-07-31T01:10:01Z,https://github.com/cohere-ai/cohere-java/commit/b7fc17299661628498f0c39d9921b69adcfa91ac,src/main/java/com/cohere/api/resources/models/AsyncRawModelsClient.java,39,https://github.com/cohere-ai/cohere-java/blob/b7fc17299661628498f0c39d9921b69adcfa91ac/src/main/java/com/cohere/api/resources/models/AsyncRawModelsClient.java#L39,Future<,Concurrency / Parallelism,"37: import okhttp3.Response;
   38: import okhttp3.ResponseBody;
>> 39: import org.jetbrains.annotations.NotNull;
   40: 
   41: public class AsyncRawModelsClient {",Introduces a concurrency/parallelism construct.
cohere-ai/cohere-java,https://github.com/cohere-ai/cohere-java,b7fc17299661628498f0c39d9921b69adcfa91ac,2025-07-31T01:10:01Z,https://github.com/cohere-ai/cohere-java/commit/b7fc17299661628498f0c39d9921b69adcfa91ac,src/main/java/com/cohere/api/AsyncCohere.java,37,https://github.com/cohere-ai/cohere-java/blob/b7fc17299661628498f0c39d9921b69adcfa91ac/src/main/java/com/cohere/api/AsyncCohere.java#L37,Future<,Concurrency / Parallelism,"35: import com.cohere.api.types.TokenizeResponse;
   36: import java.util.concurrent.CompletableFuture;
>> 37: import java.util.function.Supplier;
   38: 
   39: public class AsyncCohere {",Introduces a concurrency/parallelism construct.
cohere-ai/cohere-java,https://github.com/cohere-ai/cohere-java,b7fc17299661628498f0c39d9921b69adcfa91ac,2025-07-31T01:10:01Z,https://github.com/cohere-ai/cohere-java/commit/b7fc17299661628498f0c39d9921b69adcfa91ac,src/main/java/com/cohere/api/resources/embedjobs/AsyncEmbedJobsClient.java,12,https://github.com/cohere-ai/cohere-java/blob/b7fc17299661628498f0c39d9921b69adcfa91ac/src/main/java/com/cohere/api/resources/embedjobs/AsyncEmbedJobsClient.java#L12,Future<,Concurrency / Parallelism,"10: import com.cohere.api.types.EmbedJob;
   11: import com.cohere.api.types.ListEmbedJobResponse;
>> 12: import java.util.concurrent.CompletableFuture;
   13: 
   14: public class AsyncEmbedJobsClient {",Introduces a concurrency/parallelism construct.
cohere-ai/cohere-java,https://github.com/cohere-ai/cohere-java,b7fc17299661628498f0c39d9921b69adcfa91ac,2025-07-31T01:10:01Z,https://github.com/cohere-ai/cohere-java/commit/b7fc17299661628498f0c39d9921b69adcfa91ac,src/main/java/com/cohere/api/resources/finetuning/AsyncRawFinetuningClient.java,45,https://github.com/cohere-ai/cohere-java/blob/b7fc17299661628498f0c39d9921b69adcfa91ac/src/main/java/com/cohere/api/resources/finetuning/AsyncRawFinetuningClient.java#L45,Future<,Concurrency / Parallelism,"43: import okhttp3.Response;
   44: import okhttp3.ResponseBody;
>> 45: import org.jetbrains.annotations.NotNull;
   46: 
   47: public class AsyncRawFinetuningClient {",Introduces a concurrency/parallelism construct.
cohere-ai/cohere-java,https://github.com/cohere-ai/cohere-java,b7fc17299661628498f0c39d9921b69adcfa91ac,2025-07-31T01:10:01Z,https://github.com/cohere-ai/cohere-java/commit/b7fc17299661628498f0c39d9921b69adcfa91ac,src/main/java/com/cohere/api/resources/models/AsyncModelsClient.java,11,https://github.com/cohere-ai/cohere-java/blob/b7fc17299661628498f0c39d9921b69adcfa91ac/src/main/java/com/cohere/api/resources/models/AsyncModelsClient.java#L11,Future<,Concurrency / Parallelism,"9: import com.cohere.api.types.GetModelResponse;
   10: import com.cohere.api.types.ListModelsResponse;
>> 11: import java.util.concurrent.CompletableFuture;
   12: 
   13: public class AsyncModelsClient {",Introduces a concurrency/parallelism construct.
cohere-ai/cohere-java,https://github.com/cohere-ai/cohere-java,b7fc17299661628498f0c39d9921b69adcfa91ac,2025-07-31T01:10:01Z,https://github.com/cohere-ai/cohere-java/commit/b7fc17299661628498f0c39d9921b69adcfa91ac,src/main/java/com/cohere/api/resources/finetuning/AsyncFinetuningClient.java,20,https://github.com/cohere-ai/cohere-java/blob/b7fc17299661628498f0c39d9921b69adcfa91ac/src/main/java/com/cohere/api/resources/finetuning/AsyncFinetuningClient.java#L20,Future<,Concurrency / Parallelism,"18: import com.cohere.api.resources.finetuning.requests.FinetuningUpdateFinetunedModelRequest;
   19: import java.util.Map;
>> 20: import java.util.concurrent.CompletableFuture;
   21: 
   22: public class AsyncFinetuningClient {",Introduces a concurrency/parallelism construct.
cohere-ai/cohere-java,https://github.com/cohere-ai/cohere-java,b7fc17299661628498f0c39d9921b69adcfa91ac,2025-07-31T01:10:01Z,https://github.com/cohere-ai/cohere-java/commit/b7fc17299661628498f0c39d9921b69adcfa91ac,src/main/java/com/cohere/api/resources/embedjobs/AsyncRawEmbedJobsClient.java,41,https://github.com/cohere-ai/cohere-java/blob/b7fc17299661628498f0c39d9921b69adcfa91ac/src/main/java/com/cohere/api/resources/embedjobs/AsyncRawEmbedJobsClient.java#L41,Future<,Concurrency / Parallelism,"39: import okhttp3.Response;
   40: import okhttp3.ResponseBody;
>> 41: import org.jetbrains.annotations.NotNull;
   42: 
   43: public class AsyncRawEmbedJobsClient {",Introduces a concurrency/parallelism construct.
cohere-ai/cohere-java,https://github.com/cohere-ai/cohere-java,b7fc17299661628498f0c39d9921b69adcfa91ac,2025-07-31T01:10:01Z,https://github.com/cohere-ai/cohere-java/commit/b7fc17299661628498f0c39d9921b69adcfa91ac,src/main/java/com/cohere/api/resources/datasets/AsyncRawDatasetsClient.java,50,https://github.com/cohere-ai/cohere-java/blob/b7fc17299661628498f0c39d9921b69adcfa91ac/src/main/java/com/cohere/api/resources/datasets/AsyncRawDatasetsClient.java#L50,Future<,Concurrency / Parallelism,"48: import okhttp3.Response;
   49: import okhttp3.ResponseBody;
>> 50: import org.jetbrains.annotations.NotNull;
   51: 
   52: public class AsyncRawDatasetsClient {",Introduces a concurrency/parallelism construct.
cohere-ai/cohere-java,https://github.com/cohere-ai/cohere-java,b7fc17299661628498f0c39d9921b69adcfa91ac,2025-07-31T01:10:01Z,https://github.com/cohere-ai/cohere-java/commit/b7fc17299661628498f0c39d9921b69adcfa91ac,src/main/java/com/cohere/api/resources/connectors/AsyncRawConnectorsClient.java,49,https://github.com/cohere-ai/cohere-java/blob/b7fc17299661628498f0c39d9921b69adcfa91ac/src/main/java/com/cohere/api/resources/connectors/AsyncRawConnectorsClient.java#L49,Future<,Concurrency / Parallelism,"47: import okhttp3.Response;
   48: import okhttp3.ResponseBody;
>> 49: import org.jetbrains.annotations.NotNull;
   50: 
   51: public class AsyncRawConnectorsClient {",Introduces a concurrency/parallelism construct.
cohere-ai/cohere-java,https://github.com/cohere-ai/cohere-java,b7fc17299661628498f0c39d9921b69adcfa91ac,2025-07-31T01:10:01Z,https://github.com/cohere-ai/cohere-java/commit/b7fc17299661628498f0c39d9921b69adcfa91ac,src/main/java/com/cohere/api/resources/v2/AsyncV2Client.java,16,https://github.com/cohere-ai/cohere-java/blob/b7fc17299661628498f0c39d9921b69adcfa91ac/src/main/java/com/cohere/api/resources/v2/AsyncV2Client.java#L16,Future<,Concurrency / Parallelism,"14: import com.cohere.api.resources.v2.types.V2RerankResponse;
   15: import com.cohere.api.types.EmbedByTypeResponse;
>> 16: import java.util.concurrent.CompletableFuture;
   17: 
   18: public class AsyncV2Client {",Introduces a concurrency/parallelism construct.
cohere-ai/cohere-java,https://github.com/cohere-ai/cohere-java,b7fc17299661628498f0c39d9921b69adcfa91ac,2025-07-31T01:10:01Z,https://github.com/cohere-ai/cohere-java/commit/b7fc17299661628498f0c39d9921b69adcfa91ac,src/main/java/com/cohere/api/resources/v2/AsyncRawV2Client.java,47,https://github.com/cohere-ai/cohere-java/blob/b7fc17299661628498f0c39d9921b69adcfa91ac/src/main/java/com/cohere/api/resources/v2/AsyncRawV2Client.java#L47,Future<,Concurrency / Parallelism,"45: import okhttp3.Response;
   46: import okhttp3.ResponseBody;
>> 47: import org.jetbrains.annotations.NotNull;
   48: 
   49: public class AsyncRawV2Client {",Introduces a concurrency/parallelism construct.
cohere-ai/cohere-java,https://github.com/cohere-ai/cohere-java,b7fc17299661628498f0c39d9921b69adcfa91ac,2025-07-31T01:10:01Z,https://github.com/cohere-ai/cohere-java/commit/b7fc17299661628498f0c39d9921b69adcfa91ac,src/main/java/com/cohere/api/resources/datasets/AsyncDatasetsClient.java,17,https://github.com/cohere-ai/cohere-java/blob/b7fc17299661628498f0c39d9921b69adcfa91ac/src/main/java/com/cohere/api/resources/datasets/AsyncDatasetsClient.java#L17,Future<,Concurrency / Parallelism,"15: import java.util.Map;
   16: import java.util.Optional;
>> 17: import java.util.concurrent.CompletableFuture;
   18: 
   19: public class AsyncDatasetsClient {",Introduces a concurrency/parallelism construct.
crowdin/crowdin-cli,https://github.com/crowdin/crowdin-cli,8716ee4f421f895053a5205da30337725e9ab4cd,2024-05-28T09:00:23Z,https://github.com/crowdin/crowdin-cli/commit/8716ee4f421f895053a5205da30337725e9ab4cd,src/main/java/com/crowdin/cli/commands/actions/DownloadSourcesAction.java,52,https://github.com/crowdin/crowdin-cli/blob/8716ee4f421f895053a5205da30337725e9ab4cd/src/main/java/com/crowdin/cli/commands/actions/DownloadSourcesAction.java#L52,Stream.of(,Streams,"50: import static com.crowdin.cli.utils.console.ExecutionStatus.WARNING;
   51: 
>> 52: public class DownloadSourcesAction implements NewAction<PropertiesWithFiles, ProjectClient> {
   53: 
   54:     private FilesInterface files;",Uses Java streams for data processing.
crowdin/crowdin-cli,https://github.com/crowdin/crowdin-cli,fb0b74d5001fb449e4041a744a0529889e868aa2,2025-06-02T07:24:30Z,https://github.com/crowdin/crowdin-cli/commit/fb0b74d5001fb449e4041a744a0529889e868aa2,src/main/java/com/crowdin/cli/commands/picocli/PicocliRunner.java,12,https://github.com/crowdin/crowdin-cli/blob/fb0b74d5001fb449e4041a744a0529889e868aa2/src/main/java/com/crowdin/cli/commands/picocli/PicocliRunner.java#L12,Stream.of(,Streams,"10: 
   11: /**
>> 12:  * Facade singleton class that is used to run <a href=""https://picocli.info"">picocli framework</a>.
   13:  */
   14: public class PicocliRunner {",Uses Java streams for data processing.
